,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,KBB,SB_rate,AVG,OPB,SLG,OPS,XR
109,2016,4,LT,71562,86,76,5,8,22,1,1,0,2,1,3,1,6,1,0,10,0,2,18,18,5,3,3,3,3,0,4,0,2,3,3,7,13,11,1.31578947368421,0.0,0.2894736842105263,0.3373493975903614,0.32894736842105265,0.6662967660114141,9.199999999999998
110,2016,4,LT,71565,27,23,0,2,3,0,0,0,0,0,0,0,4,0,0,4,2,0,7,8,0,2,3,3,3,0,1,0,2,3,3,9,10,10,1.6666666666666698,0.666666666666667,0.13043478260869565,0.25925925925925924,0.13043478260869565,0.3896940418679549,0.2880000000000005
111,2016,4,LT,72546,64,57,5,5,15,0,0,1,1,1,3,1,3,0,0,9,0,1,15,15,2,3,3,3,3,0,3,0,2,3,2,9,12,10,1.0,0.0,0.2631578947368421,0.29508196721311475,0.3157894736842105,0.6108714408973253,5.858
112,2016,4,LT,72551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3.0,0.5,0.0,0.0,0.0,0.0,0.0
113,2016,4,LT,73226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2016,4,LT,74540,91,74,18,14,22,3,0,6,0,0,0,1,13,0,3,23,1,1,18,16,8,3,2,3,3,0,3,0,3,3,3,6,13,10,0.0,0.0,0.2972972972972973,0.4175824175824176,0.581081081081081,0.9986634986634986,17.776
115,2016,4,LT,76313,103,96,21,16,31,4,1,6,1,2,0,1,6,0,0,8,2,2,20,30,13,3,3,3,3,0,3,0,3,3,3,5,13,11,1.7692307692307698,0.0,0.3229166666666667,0.3592233009708738,0.5729166666666666,0.9321399676375404,17.756
116,2016,4,LT,76509,97,86,12,16,37,7,1,1,3,4,0,1,10,1,0,10,3,1,24,23,8,3,3,3,3,0,4,0,2,3,0,2,13,8,1.33333333333333,0.33333333333333304,0.4302325581395349,0.4845360824742268,0.5697674418604651,1.054303524334692,18.76
117,2016,4,LT,76536,19,17,3,0,3,0,0,0,0,0,0,1,0,0,1,3,1,0,5,7,1,3,2,2,2,0,2,0,2,0,1,8,9,5,1.0,0.42857142857142894,0.17647058823529413,0.21052631578947367,0.17647058823529413,0.38699690402476783,0.4560000000000001
118,2016,4,LT,77532,114,99,14,23,33,9,1,3,8,1,0,0,15,0,0,21,0,2,21,20,8,3,3,3,3,0,4,0,3,3,3,1,14,11,0.0,0.0,0.3333333333333333,0.42105263157894735,0.5353535353535354,0.9564061669324828,21.951999999999998
119,2016,4,LT,77669,8,8,0,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,2,2,0,2,0,0,0,1,0,0,4,5,2,1.4,0.8888888888888891,0.25,0.25,0.375,0.625,0.6559999999999999
120,2016,4,LT,78566,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,7,1,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.696
121,2016,4,LT,78850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2016,4,LT,79356,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,1,0,2,9,1,2,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,-0.056
123,2016,4,NC,60263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2016,4,NC,62907,50,46,7,8,14,1,1,1,3,1,0,0,4,0,0,9,1,3,8,12,7,3,2,0,0,0,0,3,0,3,0,1,5,6,0.0,0.0,0.3043478260869565,0.36,0.43478260869565216,0.7947826086956522,6.9579999999999975
125,2016,4,NC,62908,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,3,0,0,6,0,6,2.25,0.75,0.0,0.0,0.0,0.0,-0.09
126,2016,4,NC,62934,31,27,1,3,3,0,0,0,0,1,1,1,1,0,1,7,0,0,1,4,0,3,1,0,2,3,0,1,3,3,0,2,5,11,0.0,0.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.2777777777777778,-0.04599999999999997
127,2016,4,NC,62947,101,90,12,15,27,8,0,2,0,1,0,2,9,0,0,30,0,1,19,22,7,3,2,0,3,4,0,3,3,3,2,3,9,14,7.0,0.0,0.3,0.3564356435643564,0.4555555555555556,0.8119911991199119,14.510000000000002
128,2016,4,NC,63920,35,27,0,9,12,2,0,0,0,1,1,0,7,0,0,8,0,0,8,4,1,0,0,0,3,4,0,0,3,0,2,1,4,8,3.3333333333333304,0.0,0.4444444444444444,0.5588235294117647,0.5185185185185185,1.0773420479302829,7.126
129,2016,4,NC,64906,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,1,1,0,0,1,2,0,7,3,5,1.14285714285714,0.0,0.0,0.0,0.0,0.0,-0.188
130,2016,4,NC,64914,97,85,17,16,28,4,0,5,1,2,0,0,11,2,1,20,0,0,17,24,7,3,2,0,3,4,0,3,3,3,2,4,9,14,0.0,0.0,0.32941176470588235,0.4123711340206185,0.5529411764705883,0.9653123104912068,17.729999999999997
131,2016,4,NC,65933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,1.8181818181818201,0.33333333333333304,0.0,0.0,0.0,0.0,0.0
132,2016,4,NC,66928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2016,4,NC,66968,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,1,0,3,0,5,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.27
134,2016,4,NC,73213,89,80,11,8,20,5,0,2,0,0,3,0,4,0,2,12,5,5,16,24,6,3,2,0,3,4,0,3,3,3,2,7,9,14,0.0,1.0,0.25,0.3023255813953488,0.3875,0.6898255813953489,7.794
135,2016,4,NC,73306,57,50,8,4,10,1,0,3,0,1,2,0,3,0,2,12,0,0,6,14,4,3,2,0,3,4,0,3,3,3,2,8,9,14,3.0,0.0,0.2,0.2727272727272727,0.4,0.6727272727272727,5.803999999999999
136,2016,4,NC,73339,80,72,10,12,19,8,0,1,1,0,1,0,7,0,0,8,1,0,14,12,4,3,2,0,3,4,0,3,0,3,2,2,9,11,4.0,0.0,0.2638888888888889,0.3291139240506329,0.4166666666666667,0.7457805907172996,9.596
137,2016,4,NC,74223,14,13,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,1,2,0,1,3,0,2,1,3,1,9,5,9,1.14285714285714,1.0,0.0,0.07142857142857142,0.0,0.07142857142857142,-0.8619999999999999
138,2016,4,NC,74358,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,4.0,0.0,0.0,0.25,0.0,0.25,0.06200000000000003
139,2016,4,NC,74465,97,77,16,10,21,4,0,3,1,0,0,1,14,1,4,21,4,1,23,21,7,3,2,0,3,4,0,3,3,3,2,5,9,14,1.0,0.0,0.2727272727272727,0.40625,0.4415584415584416,0.8478084415584415,13.992
140,2016,4,NC,75441,21,17,3,2,6,0,0,1,0,1,0,1,3,0,0,5,2,2,5,2,2,2,1,0,1,3,0,2,2,3,1,4,6,9,1.5,1.0,0.35294117647058826,0.42857142857142855,0.5294117647058824,0.9579831932773109,3.1399999999999992
141,2016,4,NC,75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1.6666666666666698,0.0,0.0,0.0,0.0,0.0,0.0
142,2016,4,NC,77454,58,52,0,4,16,0,0,0,3,1,1,0,5,0,0,13,1,1,16,9,2,2,2,0,3,4,0,3,2,3,2,1,8,13,0.0,0.0,0.3076923076923077,0.3684210526315789,0.3076923076923077,0.6761133603238867,6.245999999999998
143,2016,4,NC,78122,69,64,2,5,11,2,0,0,0,0,2,0,1,0,2,8,4,0,9,18,1,3,2,0,3,4,0,2,3,3,2,9,9,13,2.6,0.75,0.171875,0.20895522388059698,0.203125,0.41208022388059706,0.7259999999999994
144,2016,4,NC,78352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2016,4,NC,94629,76,62,15,7,20,3,0,3,0,1,0,1,13,1,0,9,0,0,13,18,6,3,2,0,3,4,0,1,3,2,2,6,9,11,0.0,0.0,0.3225806451612903,0.4342105263157895,0.5161290322580645,0.950339558573854,13.908000000000005
146,2016,4,OB,61204,12,11,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,7,1,0,3,2,1,0,0,1,0,2,1,1,6,5,6,0.6923076923076921,0.0,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.3636363636363637,0.41
147,2016,4,OB,61208,8,5,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,5,4,1,0,0,0,0,0,2,0,0,0,1,8,3,0,0.0,1.0,0.4,0.625,0.4,1.025,1.75
148,2016,4,OB,61214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2016,4,OB,62234,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,5,3,0,4,2,2,0,0,1,0,1,2,0,9,6,6,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,0.3928571428571429,0.276
150,2016,4,OB,62244,21,15,2,2,3,1,0,0,0,0,0,0,5,0,1,5,0,1,4,8,1,1,2,2,0,0,1,0,2,2,1,5,5,6,3.0,0.0,0.2,0.42857142857142855,0.26666666666666666,0.6952380952380952,2.64
151,2016,4,OB,63260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.098
152,2016,4,OB,66209,8,8,1,7,2,0,0,0,1,1,0,0,0,0,0,3,0,0,3,1,0,5,1,3,0,0,1,0,1,3,3,8,9,8,0.0,0.0,0.25,0.25,0.25,0.5,0.2959999999999998
153,2016,4,OB,66244,74,61,5,8,10,2,0,1,0,0,0,1,10,0,2,18,1,0,13,20,1,5,0,3,0,0,3,0,0,4,3,4,10,8,0.0,0.5,0.16393442622950818,0.2972972972972973,0.2459016393442623,0.5431989366415596,5.626
154,2016,4,OB,74206,89,68,15,12,21,3,0,1,1,2,3,3,14,0,1,11,2,0,16,28,9,6,2,3,0,0,3,0,3,4,3,9,14,10,1.8,0.0,0.3088235294117647,0.4186046511627907,0.3970588235294117,0.8156634746922025,12.611999999999998
155,2016,4,OB,75334,79,66,14,14,26,5,0,3,1,0,1,0,11,0,1,11,1,2,17,18,5,4,2,3,0,0,3,0,3,3,3,4,12,9,0.7857142857142858,0.33333333333333304,0.3939393939393939,0.4871794871794872,0.6060606060606061,1.0932400932400932,17.162
156,2016,4,OB,76232,89,77,16,14,27,4,0,4,1,0,0,1,8,0,3,7,3,3,19,28,8,6,2,2,0,0,3,0,3,4,3,5,14,9,1.0,1.0,0.35064935064935066,0.42696629213483145,0.5584415584415584,0.98540785057639,16.664
157,2016,4,OB,76249,107,93,16,17,33,7,0,5,2,0,0,0,12,1,2,15,3,0,26,24,8,6,2,3,0,0,3,0,3,4,3,3,14,10,0.875,1.0,0.3548387096774194,0.4392523364485981,0.5913978494623656,1.0306501859109638,21.14
158,2016,4,OB,76267,43,39,5,4,9,3,0,1,0,0,0,1,2,0,1,6,0,0,2,9,2,3,1,3,0,0,2,0,2,4,2,8,10,7,1.25,1.0,0.2307692307692308,0.2790697674418605,0.38461538461538464,0.6636851520572451,4.642
159,2016,4,OB,77248,87,74,5,10,22,2,0,1,2,4,1,0,10,0,2,20,4,4,19,17,5,5,2,3,0,0,3,0,2,4,3,6,12,10,3.0,0.0,0.2972972972972973,0.3953488372093023,0.3648648648648649,0.7602137020741672,9.259999999999998
160,2016,4,OB,78224,37,33,12,7,9,2,0,5,0,0,0,0,4,0,0,7,0,0,5,12,3,6,2,2,0,0,0,0,3,1,0,8,7,7,2.0,0.33333333333333304,0.2727272727272727,0.35135135135135137,0.7878787878787878,1.1392301392301392,8.783999999999999
161,2016,4,OB,78288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1.75,0.0,0.0,0.0,0.0,0.0,0.0
162,2016,4,OB,79215,62,56,4,9,17,6,1,0,0,0,2,1,2,0,1,11,1,0,8,18,4,5,2,3,0,0,3,0,2,4,3,8,13,9,0.0,0.0,0.3035714285714285,0.3333333333333333,0.44642857142857145,0.7797619047619048,7.761999999999999
163,2016,4,OB,79231,113,95,11,16,24,3,0,1,5,3,2,1,12,0,3,17,3,1,20,27,9,6,2,3,0,0,3,0,3,4,3,2,14,10,5.5,0.0,0.25263157894736843,0.35135135135135137,0.3157894736842105,0.6671408250355619,11.353999999999996
164,2016,4,OB,79240,115,96,15,14,21,5,1,0,1,1,3,0,11,0,5,12,3,0,21,29,8,6,2,3,0,0,3,0,3,4,3,1,14,10,1.4166666666666698,0.625,0.21875,0.33035714285714285,0.2916666666666667,0.6220238095238095,9.604
165,2016,4,OB,99222,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1.09090909090909,0.5,0.5,0.5,1.0,1.5,0.26
166,2016,4,SK,62056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2016,4,SK,62864,14,10,0,1,2,1,0,0,1,0,0,0,4,0,0,2,0,1,6,1,1,0,0,2,1,1,2,2,0,0,2,9,6,4,0.0,0.0,0.2,0.42857142857142855,0.3,0.7285714285714285,2.024
168,2016,4,SK,62893,36,31,2,6,11,1,0,0,0,1,1,1,1,0,2,9,0,0,9,6,2,0,1,1,0,0,3,3,0,0,5,8,7,6,0.5,1.0,0.3548387096774194,0.4,0.3870967741935484,0.7870967741935484,4.8580000000000005
169,2016,4,SK,64890,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,4,2,2,9.0,0.0,0.0,0.0,0.0,0.0,-0.28600000000000003
170,2016,4,SK,66805,59,56,7,7,11,1,0,3,2,3,0,0,2,0,1,14,2,3,6,17,2,0,3,5,3,3,1,1,0,0,0,7,10,6,0.0,0.0,0.19642857142857145,0.23728813559322035,0.375,0.6122881355932204,4.057999999999997
171,2016,4,SK,66833,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,1,2,3,7.0,0.4,0.0,0.0,0.0,0.0,-0.376
172,2016,4,SK,66838,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0.0,0.0,0.5,0.5,0.5,1.0,0.402
173,2016,4,SK,71837,85,73,8,14,19,4,0,2,4,1,3,1,6,1,2,17,1,0,14,18,5,0,3,5,3,3,2,3,0,0,5,9,14,10,0.0,0.0,0.2602739726027397,0.32926829268292684,0.3972602739726027,0.7265285666555296,10.313999999999998
174,2016,4,SK,71845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,2.8333333333333304,0.8,0.0,0.0,0.0,0.0,0.0
175,2016,4,SK,71848,67,53,6,10,12,1,0,0,4,2,3,1,9,0,1,5,1,0,10,11,2,0,3,3,3,2,2,2,0,0,5,2,12,8,0.0,0.0,0.22641509433962265,0.34375,0.2452830188679245,0.5890330188679245,5.990000000000001
176,2016,4,SK,71857,59,51,8,5,11,3,0,1,0,1,3,0,5,0,0,7,1,0,12,14,6,0,3,5,3,3,3,3,0,0,5,2,15,10,0.555555555555556,0.666666666666667,0.21568627450980396,0.2857142857142857,0.3333333333333333,0.6190476190476191,4.574000000000002
177,2016,4,SK,72860,8,6,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,2,1,1,2,0,0,0,0,1,2,5,2,1.4,0.0,0.0,0.125,0.0,0.125,0.05400000000000005
178,2016,4,SK,74846,96,88,12,8,23,5,0,3,2,0,1,1,5,0,1,19,3,0,21,20,3,0,3,5,3,3,3,3,0,0,5,5,15,10,2.0,0.0,0.26136363636363635,0.30526315789473685,0.4204545454545455,0.7257177033492823,11.018
179,2016,4,SK,75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3.8,1.0,0.0,0.0,0.0,0.0,0.0
180,2016,4,SK,75151,109,101,27,11,32,8,1,5,2,0,0,1,5,0,2,21,1,0,19,28,11,0,3,5,3,3,3,3,0,0,5,4,15,10,0.0,0.0,0.31683168316831684,0.3577981651376147,0.5643564356435643,0.9221546007811791,19.262
181,2016,4,SK,75250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,4.2,1.0,0.0,0.0,0.0,0.0,0.0
182,2016,4,SK,75340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2016,4,SK,75847,111,88,12,20,23,2,0,5,0,0,0,1,16,1,6,24,0,5,22,20,2,0,3,5,3,3,3,3,0,0,5,3,15,10,0.0,0.0,0.26136363636363635,0.40540540540540543,0.4545454545454545,0.85995085995086,18.258
184,2016,4,SK,76158,18,18,1,0,5,1,0,0,0,0,0,0,0,0,0,7,0,1,6,7,1,0,0,1,0,0,2,3,0,0,2,7,4,4,1.5,0.0,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.6111111111111112,1.4939999999999998
185,2016,4,SK,76802,98,92,10,18,29,6,0,3,0,0,0,1,5,0,0,5,4,3,15,17,6,0,3,5,3,3,3,3,0,0,5,8,15,10,0.0,0.0,0.31521739130434784,0.3469387755102041,0.4782608695652174,0.8251996450754215,13.42
186,2016,4,SK,76812,98,88,5,7,28,2,0,1,0,2,0,1,7,2,2,14,3,1,17,23,3,0,3,5,3,3,3,3,0,0,5,6,15,10,1.0,0.0,0.3181818181818182,0.3775510204081632,0.375,0.7525510204081632,11.267999999999995
187,2016,4,SK,76849,81,67,6,5,15,2,0,0,6,1,2,1,9,0,2,13,1,1,22,17,7,0,3,5,1,3,3,2,0,0,3,1,13,7,2.0,0.0,0.22388059701492535,0.3291139240506329,0.2537313432835821,0.5828452673342149,7.635999999999999
188,2016,4,SK,76858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1.44444444444444,0.857142857142857,0.0,0.0,0.0,0.0,-0.098
189,2016,4,SK,76869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2016,4,SS,60456,74,65,5,7,15,3,1,0,1,1,3,0,5,0,1,14,5,1,12,16,6,1,3,6,2,3,3,4,0,0,0,7,10,12,0.0,0.0,0.2307692307692308,0.29577464788732394,0.3076923076923077,0.6034669555796317,4.257999999999998
191,2016,4,SS,61463,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,2.8,0.5,0.0,0.0,0.0,0.0,-0.09
192,2016,4,SS,62404,100,87,12,19,32,6,2,2,3,0,1,1,10,0,1,14,0,1,26,20,6,2,3,6,2,2,3,4,0,0,0,3,10,12,0.0,0.0,0.36781609195402293,0.4343434343434344,0.5517241379310345,0.9860675722744688,19.807999999999996
193,2016,4,SS,62415,93,81,6,8,14,3,0,1,1,4,6,1,5,0,0,18,2,0,8,21,4,2,3,6,2,3,3,4,0,0,0,2,10,13,1.4,1.0,0.1728395061728395,0.2183908045977012,0.2469135802469136,0.4653043848446147,2.7960000000000003
194,2016,4,SS,63440,26,24,2,0,7,2,0,0,0,0,0,0,1,0,1,4,0,1,6,4,2,1,2,5,1,2,2,3,0,0,0,8,6,10,3.6,0.2,0.2916666666666667,0.3461538461538461,0.375,0.7211538461538461,3.0580000000000003
195,2016,4,SS,64468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2016,4,SS,64493,8,7,2,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,5,5,1,1,3,3,2,0,0,3,0,0,0,5,7,5,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,0.3928571428571429,-0.04400000000000004
197,2016,4,SS,64499,16,14,1,4,4,1,0,0,0,1,1,0,1,0,0,2,1,0,2,3,1,2,2,5,2,3,2,3,0,0,0,9,7,12,3.0,0.0,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.6904761904761905,0.994
198,2016,4,SS,66452,86,73,12,8,17,2,0,1,0,0,0,1,11,0,1,9,0,2,15,26,7,2,2,6,1,3,2,4,0,0,0,3,8,12,2.0,0.0,0.2328767123287671,0.3372093023255814,0.3013698630136986,0.6385791653392799,9.118
199,2016,4,SS,71432,33,28,1,3,8,1,0,0,1,0,0,0,4,0,1,8,0,0,11,8,1,0,0,3,0,3,1,2,0,0,0,6,3,6,0.818181818181818,0.0,0.2857142857142857,0.3939393939393939,0.32142857142857145,0.7153679653679654,4.236000000000001
200,2016,4,SS,72443,103,87,21,18,29,6,0,6,0,0,0,0,16,2,0,14,3,0,17,31,11,2,3,6,2,3,3,4,0,0,0,4,10,13,2.0,1.0,0.3333333333333333,0.4368932038834951,0.6091954022988506,1.0460886061823458,20.278
201,2016,4,SS,72466,36,27,5,4,3,0,0,2,0,0,0,1,6,0,2,7,2,1,4,6,0,2,3,6,2,3,2,3,0,0,0,7,8,13,0.875,0.0,0.1111111111111111,0.3055555555555556,0.3333333333333333,0.6388888888888888,3.4139999999999997
202,2016,4,SS,77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0
203,2016,4,SS,78467,14,12,2,7,4,0,0,0,3,0,0,0,2,0,0,6,0,0,9,2,1,2,3,6,2,3,2,3,0,0,0,4,8,13,0.0,0.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7619047619047619,2.452
204,2016,4,SS,79402,73,68,2,7,18,1,0,0,4,1,3,0,0,0,2,8,4,4,15,20,4,0,3,6,0,3,3,4,0,0,0,9,8,11,3.0,1.0,0.2647058823529412,0.2857142857142857,0.2794117647058824,0.5651260504201681,4.376000000000002
205,2016,4,SS,79456,66,58,11,6,19,1,0,2,0,0,1,0,5,0,2,4,0,0,16,16,8,2,3,6,2,2,3,4,0,0,0,8,10,12,0.0,0.8,0.3275862068965517,0.4,0.4482758620689655,0.8482758620689655,10.478000000000002
206,2016,4,SS,79465,85,70,5,14,19,4,0,1,2,2,0,0,14,0,1,11,5,0,23,15,3,2,3,6,2,3,3,3,0,0,0,1,9,13,0.8,0.0,0.2714285714285714,0.4,0.37142857142857133,0.7714285714285715,9.611999999999998
207,2016,4,SS,95436,95,85,15,9,25,2,1,3,2,0,0,2,8,0,0,12,2,0,15,30,9,2,3,6,2,3,3,3,0,0,0,5,10,12,0.7857142857142858,0.5,0.29411764705882354,0.3473684210526316,0.4470588235294118,0.7944272445820434,13.683999999999996
208,2016,4,WO,61353,87,84,11,15,30,1,4,0,4,2,0,1,2,0,0,23,2,0,12,22,9,2,2,3,3,3,2,2,5,0,0,2,11,11,1.5,1.0,0.35714285714285715,0.36781609195402293,0.4642857142857143,0.8321018062397373,12.626
209,2016,4,WO,61366,22,19,3,0,4,0,0,0,0,0,0,0,0,0,3,6,1,0,3,6,2,1,1,2,2,2,2,3,4,0,0,9,7,10,11.5,0.666666666666667,0.21052631578947367,0.3181818181818182,0.21052631578947367,0.5287081339712918,1.2519999999999998
210,2016,4,WO,62332,8,7,1,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,2,0,0,0,2,0,0,6,3,2,0.0,0.0,0.42857142857142855,0.5,0.5714285714285714,1.0714285714285714,1.692
211,2016,4,WO,62353,26,21,2,6,5,0,1,0,1,1,1,0,3,0,1,7,0,1,8,6,1,1,1,2,3,2,1,3,3,0,0,8,7,9,0.0,0.0,0.2380952380952381,0.36,0.3333333333333333,0.6933333333333334,2.804
212,2016,4,WO,63360,11,7,0,3,1,0,0,0,0,0,0,0,3,0,1,1,0,2,3,3,0,0,1,1,0,0,0,2,0,0,0,5,1,3,2.3333333333333304,0.5,0.14285714285714285,0.4545454545454545,0.14285714285714285,0.5974025974025974,1.3119999999999998
213,2016,4,WO,64300,99,87,11,14,24,6,0,4,6,2,0,1,9,0,2,19,0,3,18,21,7,3,2,3,3,3,2,3,5,0,0,8,11,13,0.33333333333333304,0.0,0.27586206896551724,0.35353535353535354,0.4827586206896552,0.8362939742250087,15.707999999999995
214,2016,4,WO,64346,62,54,4,4,9,4,0,0,3,2,1,0,7,0,0,21,1,2,10,18,3,3,2,3,3,3,2,3,4,0,0,9,10,13,2.1111111111111103,0.75,0.16666666666666666,0.26229508196721313,0.24074074074074076,0.5030358227079539,3.1120000000000005
215,2016,4,WO,66306,108,91,18,13,22,4,0,5,0,0,0,2,13,1,2,16,2,1,20,21,6,3,2,3,3,3,2,3,5,0,0,4,11,13,3.0,0.6,0.24175824175824176,0.3425925925925926,0.4505494505494506,0.7931420431420432,15.052
216,2016,4,WO,73342,86,74,6,10,22,0,1,1,1,2,0,1,11,0,0,8,1,0,18,15,2,3,2,3,0,3,2,3,4,0,0,3,8,12,1.23076923076923,0.0,0.2972972972972973,0.38372093023255816,0.3648648648648649,0.7485857950974231,10.915999999999995
217,2016,4,WO,74215,16,13,1,2,5,1,0,0,0,0,0,0,2,0,1,1,1,1,4,4,1,1,0,0,0,3,0,0,0,0,0,6,3,1,0.7272727272727271,0.33333333333333304,0.38461538461538464,0.5,0.4615384615384616,0.9615384615384616,2.642
